id,device_id,msg_type,latitude,longitude,height,solution_type,diff_age,station_id,source_channel,raw_data,gnss_time,e_accuracy,n_accuracy,u_accuracy,server_id,created_at
1954,STRESS-0028,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1955,STRESS-0010,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1956,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1957,STRESS-0040,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1958,STRESS-0041,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1959,STRESS-0009,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1960,STRESS-0043,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1961,STRESS-0034,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1962,STRESS-0042,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1963,STRESS-0023,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1964,STRESS-0003,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1965,STRESS-0004,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1966,STRESS-0029,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1967,STRESS-0027,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1968,STRESS-0006,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1969,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1970,STRESS-0020,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1971,STRESS-0045,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1972,STRESS-0038,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1973,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1974,STRESS-0030,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1975,STRESS-0022,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1976,STRESS-0000,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1977,STRESS-0015,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1978,STRESS-0005,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1979,STRESS-0012,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1980,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1981,STRESS-0047,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1982,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1983,STRESS-0041,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1984,STRESS-0021,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1985,STRESS-0029,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1986,STRESS-0020,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1987,STRESS-0004,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1988,STRESS-0045,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1989,STRESS-0002,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1990,STRESS-0013,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1991,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1992,STRESS-0028,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1993,STRESS-0036,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1994,STRESS-0000,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1995,STRESS-0023,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1996,STRESS-0012,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1997,STRESS-0020,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
1998,STRESS-0017,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
1999,STRESS-0047,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
2000,STRESS-0016,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
2001,STRESS-0046,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
2002,STRESS-0027,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
2003,STRESS-0006,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
2004,STRESS-0033,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
2005,STRESS-0001,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
2006,STRESS-0020,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
2007,STRESS-0047,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
2008,STRESS-0011,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
2009,STRESS-0029,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011376,135.0,135.0,270.0,SURVEY-SRV-001,1784011376
2010,STRESS-0016,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
2011,STRESS-0018,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011376,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011376
2012,STRESS-0006,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2013,STRESS-0015,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2014,STRESS-0037,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2015,STRESS-0049,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2016,STRESS-0007,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2017,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2018,STRESS-0014,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2019,STRESS-0005,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2020,STRESS-0018,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2021,STRESS-0047,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2022,STRESS-0030,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2023,STRESS-0016,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2024,STRESS-0048,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2025,STRESS-0006,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2026,STRESS-0013,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2027,STRESS-0044,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2028,STRESS-0035,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2029,STRESS-0036,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2030,STRESS-0026,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2031,STRESS-0007,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2032,STRESS-0049,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2033,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2034,STRESS-0032,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2035,STRESS-0047,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2036,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2037,STRESS-0025,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2038,STRESS-0030,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2039,STRESS-0011,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2040,STRESS-0007,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2041,STRESS-0015,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2042,STRESS-0021,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2043,STRESS-0046,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2044,STRESS-0039,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2045,STRESS-0003,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2046,STRESS-0027,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2047,STRESS-0014,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2048,STRESS-0028,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2049,STRESS-0000,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2050,STRESS-0047,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2051,STRESS-0049,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2052,STRESS-0048,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2053,STRESS-0031,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2054,STRESS-0026,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2055,STRESS-0036,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2056,STRESS-0011,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2057,STRESS-0004,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2058,STRESS-0022,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2059,STRESS-0033,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2060,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2061,STRESS-0034,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2062,STRESS-0044,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2063,STRESS-0032,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2064,STRESS-0018,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2065,STRESS-0004,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2066,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2067,STRESS-0007,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2068,STRESS-0045,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2069,STRESS-0002,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2070,STRESS-0026,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2071,STRESS-0042,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2072,STRESS-0031,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2073,STRESS-0012,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2074,STRESS-0020,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2075,STRESS-0047,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2076,STRESS-0002,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2077,STRESS-0032,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2078,STRESS-0023,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2079,STRESS-0040,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2080,STRESS-0046,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2081,STRESS-0035,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2082,STRESS-0034,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2083,STRESS-0003,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2084,STRESS-0009,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2085,STRESS-0013,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2086,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011377,135.0,135.0,270.0,SURVEY-SRV-001,1784011377
2087,STRESS-0026,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011377,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011377
2088,STRESS-0032,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2089,STRESS-0022,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2090,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2091,STRESS-0023,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2092,STRESS-0018,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2093,STRESS-0042,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2094,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2095,STRESS-0029,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2096,STRESS-0002,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2097,STRESS-0030,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2098,STRESS-0026,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2099,STRESS-0003,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2100,STRESS-0015,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2101,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2102,STRESS-0009,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2103,STRESS-0020,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2104,STRESS-0013,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2105,STRESS-0005,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2106,STRESS-0024,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2107,STRESS-0035,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2108,STRESS-0048,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2109,STRESS-0038,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2110,STRESS-0034,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2111,STRESS-0022,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2112,STRESS-0037,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2113,STRESS-0021,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2114,STRESS-0009,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2115,STRESS-0026,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2116,STRESS-0033,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2117,STRESS-0045,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011378,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011378
2118,STRESS-0048,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2119,STRESS-0028,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2120,STRESS-0029,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2121,STRESS-0006,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011378,135.0,135.0,270.0,SURVEY-SRV-001,1784011378
2122,STRESS-0007,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784014672,135.0,135.0,270.0,SURVEY-SRV-001,1784014672
2123,STRESS-0012,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784014675,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784014675
2124,STRESS-0004,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784014675,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784014675
2125,STRESS-0010,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784014675,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784014675
2126,STRESS-0016,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784014675,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784014675
2127,STRESS-0008,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784014675,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784014675
2128,STRESS-0015,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784014675,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784014675
2129,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784014675,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784014675
